game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_team_id,gameHome,gameAway,home_scored_avg,home_conceded_avg,away_team_id,away_scored_avg,away_conceded_avg,total
1,3,0,6,5,0,1,2,0,4,1,1,1,2,1,16,2,3,2.3714285714285714,2.8380952380952382,24,2.989795918367347,2.7346938775510203,5
1,2,0,4,2,0,0,3,0,4,5,1,3,4,0,7,4,1,3.341463414634146,1.9634146341463414,21,2.6707317073170733,2.768292682926829,5
2,1,0,6,3,0,3,0,0,2,1,1,1,3,0,1,1,0,2.6341463414634148,2.207317073170732,26,2.682926829268293,2.5,1
7,4,0,4,2,0,1,3,1,3,2,1,0,3,0,13,0,5,2.7195121951219514,2.5121951219512195,18,2.875,2.5795454545454546,5
3,1,0,3,1,0,3,2,0,5,3,0,3,6,0,28,4,1,2.8292682926829267,2.7804878048780486,53,2.073170731707317,3.317073170731707,5
3,2,1,3,4,1,4,2,0,1,0,0,2,1,0,12,6,3,2.7560975609756095,2.292682926829268,2,3.0,2.764044943820225,9
0,2,0,0,3,0,1,3,1,4,3,1,3,4,0,14,1,2,2.5277777777777777,3.0277777777777777,19,2.977272727272727,2.477272727272727,3
0,5,0,5,3,0,5,3,0,6,2,1,4,1,1,23,2,5,2.727272727272727,2.909090909090909,10,2.573170731707317,3.1951219512195124,7
2,3,0,3,0,0,3,4,0,4,3,1,6,2,0,29,4,2,3.048780487804878,2.8780487804878048,9,2.840909090909091,2.5795454545454546,6
4,5,0,2,3,0,1,0,1,5,2,1,1,3,0,20,4,6,2.6774193548387095,2.881720430107527,24,2.989795918367347,2.7346938775510203,10
4,3,0,3,2,0,4,3,0,5,1,1,1,2,0,2,4,1,2.764044943820225,3.0,17,2.808988764044944,2.674157303370787,5
2,3,1,7,0,1,1,4,0,5,2,0,3,0,0,3,3,1,2.3069306930693068,2.9405940594059405,4,2.6219512195121952,2.8536585365853657,4
3,2,0,5,4,0,2,5,0,3,2,0,1,2,0,53,6,2,3.317073170731707,2.073170731707317,8,2.617021276595745,2.3191489361702127,8
1,4,1,3,2,1,2,5,0,1,2,0,1,2,0,13,2,1,2.7195121951219514,2.5121951219512195,5,2.632183908045977,2.5402298850574714,3
3,6,0,1,4,1,3,2,0,1,5,0,1,2,0,18,2,3,2.5795454545454546,2.875,25,3.182926829268293,3.1707317073170733,5
3,4,0,2,1,0,5,3,0,5,4,1,5,4,0,16,7,2,2.3714285714285714,2.8380952380952382,10,2.573170731707317,3.1951219512195124,9
5,2,0,0,2,0,1,5,0,3,2,1,5,1,1,23,2,5,2.727272727272727,2.909090909090909,30,2.7717391304347827,2.4782608695652173,7
1,3,0,3,4,0,3,2,0,1,4,1,2,5,0,15,3,1,2.40625,2.8125,26,2.682926829268293,2.5,4
3,5,1,1,2,0,2,3,0,3,2,0,3,4,0,29,1,2,3.048780487804878,2.8780487804878048,6,2.597560975609756,2.573170731707317,3
3,5,0,1,3,1,2,1,1,3,4,1,2,4,0,12,2,1,2.7560975609756095,2.292682926829268,52,2.7790697674418605,2.627906976744186,3
4,3,0,2,5,0,2,5,0,6,5,1,2,7,0,14,2,4,2.5277777777777777,3.0277777777777777,28,2.7804878048780486,2.8292682926829267,6
5,3,1,1,0,1,4,3,0,2,4,0,4,1,0,19,2,1,2.477272727272727,2.977272727272727,25,3.182926829268293,3.1707317073170733,3
6,4,0,2,1,1,3,1,0,1,2,0,2,4,1,1,3,6,2.6341463414634148,2.207317073170732,4,2.6219512195121952,2.8536585365853657,9
4,2,0,3,2,0,4,1,1,3,4,1,2,5,0,9,2,1,2.5795454545454546,2.840909090909091,7,1.9634146341463414,3.341463414634146,3
4,2,0,0,5,1,2,4,0,2,3,1,2,3,0,22,3,5,3.451219512195122,2.4146341463414633,24,2.989795918367347,2.7346938775510203,8
1,0,0,1,4,0,3,4,0,3,2,1,2,4,1,3,3,5,2.3069306930693068,2.9405940594059405,16,2.8380952380952382,2.3714285714285714,8
6,1,0,1,10,0,0,3,0,3,2,1,6,5,0,21,3,2,2.768292682926829,2.6707317073170733,8,2.617021276595745,2.3191489361702127,5
3,0,1,4,3,0,5,2,0,0,3,1,3,1,1,20,3,5,2.6774193548387095,2.881720430107527,30,2.7717391304347827,2.4782608695652173,8
5,2,0,5,4,1,2,4,1,3,4,0,3,0,0,23,2,5,2.727272727272727,2.909090909090909,24,2.989795918367347,2.7346938775510203,7
0,5,0,0,1,0,2,1,1,1,0,1,2,3,1,19,2,1,2.477272727272727,2.977272727272727,26,2.682926829268293,2.5,3
2,3,0,1,4,0,1,3,0,0,3,0,4,5,0,53,6,3,3.317073170731707,2.073170731707317,25,3.182926829268293,3.1707317073170733,9
5,2,0,1,4,1,4,1,1,5,4,0,1,4,0,5,6,3,2.5402298850574714,2.632183908045977,17,2.808988764044944,2.674157303370787,9
3,2,1,4,3,0,3,4,0,1,0,1,2,5,0,14,6,5,2.5277777777777777,3.0277777777777777,52,2.7790697674418605,2.627906976744186,11
5,3,1,2,3,0,4,5,1,1,2,1,3,0,0,2,2,3,2.764044943820225,3.0,15,2.8125,2.40625,5
2,0,0,6,5,0,5,3,0,3,2,1,4,2,0,13,1,2,2.7195121951219514,2.5121951219512195,28,2.7804878048780486,2.8292682926829267,3
3,4,1,1,2,1,0,7,0,4,2,0,4,3,0,10,2,4,3.1951219512195124,2.573170731707317,3,2.9405940594059405,2.3069306930693068,6
1,2,0,4,3,1,3,2,1,0,4,1,3,4,0,9,4,2,2.5795454545454546,2.840909090909091,12,2.292682926829268,2.7560975609756095,6
2,3,1,4,1,1,3,4,0,2,4,0,1,2,0,22,2,5,3.451219512195122,2.4146341463414633,30,2.7717391304347827,2.4782608695652173,7
3,2,0,1,4,0,2,5,0,3,4,0,4,3,1,18,2,0,2.5795454545454546,2.875,6,2.597560975609756,2.573170731707317,2
2,1,0,3,2,0,2,3,1,0,2,0,3,2,1,1,0,1,2.6341463414634148,2.207317073170732,2,3.0,2.764044943820225,1
4,5,1,5,1,1,2,4,0,0,5,0,4,0,0,29,0,4,3.048780487804878,2.8780487804878048,7,1.9634146341463414,3.341463414634146,4
1,4,0,5,1,1,2,5,0,2,3,0,3,1,0,8,3,2,2.3191489361702127,2.617021276595745,4,2.6219512195121952,2.8536585365853657,5
3,4,1,1,5,0,3,1,0,2,3,0,3,1,0,20,5,2,2.6774193548387095,2.881720430107527,23,2.909090909090909,2.727272727272727,7
6,3,0,1,2,0,8,1,1,4,2,1,1,4,0,5,2,4,2.5402298850574714,2.632183908045977,14,3.0277777777777777,2.5277777777777777,6
2,5,0,3,4,0,1,5,0,5,2,0,3,2,1,12,5,2,2.7560975609756095,2.292682926829268,28,2.7804878048780486,2.8292682926829267,7
3,1,0,4,2,0,2,3,0,5,7,1,3,5,0,9,3,2,2.5795454545454546,2.840909090909091,17,2.808988764044944,2.674157303370787,5
3,0,0,5,1,1,0,5,1,7,2,1,4,1,0,15,4,3,2.40625,2.8125,1,2.207317073170732,2.6341463414634148,7
3,2,1,1,3,1,2,3,1,3,4,0,2,6,0,22,2,3,3.451219512195122,2.4146341463414633,21,2.6707317073170733,2.768292682926829,5
6,2,1,3,2,0,2,5,1,0,1,1,2,3,0,7,3,4,3.341463414634146,1.9634146341463414,5,2.632183908045977,2.5402298850574714,7
3,4,0,3,2,0,1,4,1,2,4,0,4,5,0,10,4,5,3.1951219512195124,2.573170731707317,4,2.6219512195121952,2.8536585365853657,9
1,4,0,1,4,0,2,3,0,2,5,0,3,1,0,53,4,6,3.317073170731707,2.073170731707317,19,2.977272727272727,2.477272727272727,10
2,5,0,5,4,0,4,2,0,1,3,0,1,3,1,30,6,1,2.4782608695652173,2.7717391304347827,16,2.8380952380952382,2.3714285714285714,7
0,2,0,3,2,0,1,2,0,3,6,0,4,2,1,25,3,7,3.1707317073170733,3.182926829268293,6,2.597560975609756,2.573170731707317,10
3,4,0,5,2,0,4,5,1,2,4,0,3,1,0,18,1,2,2.5795454545454546,2.875,26,2.682926829268293,2.5,3
5,2,0,4,3,0,3,4,1,4,5,1,2,1,1,13,3,1,2.7195121951219514,2.5121951219512195,52,2.7790697674418605,2.627906976744186,4
1,0,0,2,3,0,2,3,0,2,1,1,2,3,0,3,1,0,2.3069306930693068,2.9405940594059405,17,2.808988764044944,2.674157303370787,1
5,4,1,3,2,1,0,1,0,2,5,0,1,6,0,24,5,2,2.7346938775510203,2.989795918367347,20,2.881720430107527,2.6774193548387095,7
6,0,1,1,0,1,3,2,0,4,2,1,3,4,0,23,5,1,2.727272727272727,2.909090909090909,21,2.6707317073170733,2.768292682926829,6
1,5,0,2,4,1,3,4,0,2,6,1,1,5,1,12,2,4,2.7560975609756095,2.292682926829268,14,3.0277777777777777,2.5277777777777777,6
4,7,0,6,2,0,1,2,0,4,1,0,3,0,0,6,4,6,2.573170731707317,2.597560975609756,29,2.8780487804878048,3.048780487804878,10
1,5,0,2,1,0,1,3,0,2,1,0,0,3,1,8,1,2,2.3191489361702127,2.617021276595745,18,2.875,2.5795454545454546,3
1,4,1,4,2,0,3,6,0,4,2,0,5,0,0,19,3,6,2.477272727272727,2.977272727272727,28,2.7804878048780486,2.8292682926829267,9
2,1,0,2,3,0,3,6,0,0,3,0,4,2,0,15,3,2,2.40625,2.8125,53,2.073170731707317,3.317073170731707,5
2,1,0,5,2,0,1,4,0,5,4,1,0,3,0,10,2,3,3.1951219512195124,2.573170731707317,18,2.875,2.5795454545454546,5
5,3,0,1,2,0,1,4,0,1,2,1,1,2,0,30,1,4,2.4782608695652173,2.7717391304347827,2,3.0,2.764044943820225,5
7,3,1,2,0,0,3,5,0,4,1,0,1,7,0,14,2,1,2.5277777777777777,3.0277777777777777,53,2.073170731707317,3.317073170731707,3
3,5,1,1,2,0,1,5,0,2,4,0,5,2,1,52,3,5,2.627906976744186,2.7790697674418605,25,3.182926829268293,3.1707317073170733,8
3,0,0,4,1,0,1,3,0,4,3,0,3,0,0,26,2,1,2.5,2.682926829268293,20,2.881720430107527,2.6774193548387095,3
4,2,0,4,3,0,3,5,1,2,5,1,4,1,0,22,1,4,3.451219512195122,2.4146341463414633,9,2.840909090909091,2.5795454545454546,5
2,5,0,1,0,0,1,3,1,4,1,1,3,2,0,1,5,2,2.6341463414634148,2.207317073170732,3,2.9405940594059405,2.3069306930693068,7
0,3,1,5,2,0,3,2,1,6,5,1,1,4,0,17,2,1,2.674157303370787,2.808988764044944,29,2.8780487804878048,3.048780487804878,3
1,5,0,3,2,1,1,2,1,1,8,1,4,3,0,12,3,1,2.7560975609756095,2.292682926829268,4,2.6219512195121952,2.8536585365853657,4
0,3,0,0,3,0,0,2,1,1,4,0,2,5,0,24,1,0,2.7346938775510203,2.989795918367347,7,1.9634146341463414,3.341463414634146,1
3,5,1,2,5,0,1,2,1,4,2,0,3,1,0,6,5,1,2.573170731707317,2.597560975609756,5,2.632183908045977,2.5402298850574714,6
2,0,0,4,2,0,2,3,1,3,2,1,4,1,1,15,3,4,2.40625,2.8125,8,2.617021276595745,2.3191489361702127,7
2,5,0,2,5,0,4,3,0,1,2,0,2,3,0,21,4,3,2.768292682926829,2.6707317073170733,28,2.7804878048780486,2.8292682926829267,7
2,1,1,3,2,0,1,5,0,2,3,0,3,4,0,13,3,2,2.7195121951219514,2.5121951219512195,53,2.073170731707317,3.317073170731707,5
5,3,0,3,0,0,2,1,0,1,2,0,0,3,1,29,6,1,3.048780487804878,2.8780487804878048,1,2.207317073170732,2.6341463414634148,7
4,1,1,2,3,0,5,4,1,2,3,1,2,5,0,16,1,3,2.3714285714285714,2.8380952380952382,18,2.875,2.5795454545454546,4
1,2,0,0,4,0,3,1,0,2,5,1,1,3,0,20,1,2,2.6774193548387095,2.881720430107527,2,3.0,2.764044943820225,3
1,2,0,0,3,1,3,1,0,3,2,1,4,8,0,26,2,1,2.5,2.682926829268293,22,2.4146341463414633,3.451219512195122,3
0,5,0,1,2,1,2,0,0,4,1,1,2,4,0,19,1,2,2.477272727272727,2.977272727272727,3,2.9405940594059405,2.3069306930693068,3
4,3,0,4,2,1,6,2,0,2,1,1,4,1,0,23,5,3,2.727272727272727,2.909090909090909,9,2.840909090909091,2.5795454545454546,8
2,1,1,2,5,0,1,5,0,2,5,0,5,2,0,25,3,6,3.1707317073170733,3.182926829268293,52,2.7790697674418605,2.627906976744186,9
2,3,0,3,1,0,2,1,1,3,0,1,4,6,0,10,3,1,3.1951219512195124,2.573170731707317,12,2.292682926829268,2.7560975609756095,4
4,3,0,0,3,0,5,4,0,6,1,0,5,1,1,4,3,2,2.8536585365853657,2.6219512195121952,30,2.7717391304347827,2.4782608695652173,5
5,4,0,4,3,0,5,2,0,1,2,0,3,0,1,15,3,2,2.40625,2.8125,30,2.7717391304347827,2.4782608695652173,5
5,0,0,4,2,1,3,2,0,3,2,1,5,1,0,24,2,1,2.7346938775510203,2.989795918367347,22,2.4146341463414633,3.451219512195122,3
2,3,1,3,2,1,3,0,0,2,5,0,2,6,0,12,1,4,2.7560975609756095,2.292682926829268,6,2.597560975609756,2.573170731707317,5
3,2,0,2,1,0,1,2,1,0,2,0,0,3,1,18,5,0,2.5795454545454546,2.875,19,2.977272727272727,2.477272727272727,5
4,3,1,1,2,0,4,3,0,3,4,0,5,2,0,4,4,2,2.8536585365853657,2.6219512195121952,53,2.073170731707317,3.317073170731707,6
5,4,0,4,3,0,3,2,0,4,1,1,3,2,1,29,4,3,3.048780487804878,2.8780487804878048,13,2.5121951219512195,2.7195121951219514,7
2,1,0,2,3,0,0,3,1,3,6,0,0,1,1,28,1,3,2.8292682926829267,2.7804878048780486,7,1.9634146341463414,3.341463414634146,4
4,3,0,8,4,1,4,1,0,8,5,1,1,2,0,5,4,1,2.5402298850574714,2.632183908045977,52,2.7790697674418605,2.627906976744186,5
3,4,1,2,1,1,1,2,0,6,4,1,6,3,1,1,0,4,2.6341463414634148,2.207317073170732,14,3.0277777777777777,2.5277777777777777,4
2,1,0,2,6,0,1,2,0,1,0,0,2,3,1,25,2,3,3.1707317073170733,3.182926829268293,3,2.9405940594059405,2.3069306930693068,5
1,2,0,2,6,0,3,2,0,3,2,1,1,2,0,30,3,1,2.4782608695652173,2.7717391304347827,13,2.5121951219512195,2.7195121951219514,4
2,1,0,1,3,1,5,2,1,3,2,0,3,4,0,20,4,6,2.6774193548387095,2.881720430107527,9,2.840909090909091,2.5795454545454546,10
5,0,0,4,1,1,4,5,1,0,2,0,2,3,0,8,4,1,2.3191489361702127,2.617021276595745,10,2.573170731707317,3.1951219512195124,5
2,5,0,5,4,0,1,3,0,4,2,1,0,3,1,21,3,5,2.768292682926829,2.6707317073170733,17,2.808988764044944,2.674157303370787,8
1,2,0,4,2,0,3,4,0,2,4,0,2,4,1,26,2,0,2.5,2.682926829268293,7,1.9634146341463414,3.341463414634146,2
4,2,0,1,4,0,2,1,0,2,3,0,2,0,1,12,2,5,2.7560975609756095,2.292682926829268,19,2.977272727272727,2.477272727272727,7
4,1,1,4,3,0,5,2,1,1,6,0,4,5,0,6,1,4,2.573170731707317,2.597560975609756,14,3.0277777777777777,2.5277777777777777,5
1,4,0,2,6,0,2,4,0,5,2,1,3,4,0,16,3,2,2.3714285714285714,2.8380952380952382,15,2.8125,2.40625,5
3,2,0,5,4,0,3,2,0,4,3,0,6,1,1,23,1,4,2.727272727272727,2.909090909090909,28,2.7804878048780486,2.8292682926829267,5
4,3,0,2,1,0,2,5,0,2,1,1,1,4,0,22,3,1,3.451219512195122,2.4146341463414633,2,3.0,2.764044943820225,4
2,1,1,2,4,0,2,1,0,1,4,0,3,4,0,24,4,2,2.7346938775510203,2.989795918367347,26,2.682926829268293,2.5,6
4,1,1,4,1,0,4,3,0,4,5,1,3,7,1,25,2,3,3.1707317073170733,3.182926829268293,17,2.808988764044944,2.674157303370787,5
4,2,0,5,4,0,5,7,0,1,3,0,3,2,1,3,2,1,2.3069306930693068,2.9405940594059405,29,2.8780487804878048,3.048780487804878,3
3,1,0,4,2,0,3,1,0,4,3,1,1,3,0,28,6,2,2.8292682926829267,2.7804878048780486,8,2.617021276595745,2.3191489361702127,8
3,2,1,7,1,0,2,6,1,7,3,1,0,2,0,10,1,2,3.1951219512195124,2.573170731707317,14,3.0277777777777777,2.5277777777777777,3
1,2,0,1,3,0,5,6,0,5,4,0,2,3,1,4,5,3,2.8536585365853657,2.6219512195121952,20,2.881720430107527,2.6774193548387095,8
3,2,1,4,2,0,1,2,0,3,4,0,3,2,0,5,6,0,2.5402298850574714,2.632183908045977,53,2.073170731707317,3.317073170731707,6
2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,30,6,3,2.4782608695652173,2.7717391304347827,21,2.6707317073170733,2.768292682926829,9
2,5,0,2,1,0,2,5,0,4,1,1,4,3,0,23,2,3,2.727272727272727,2.909090909090909,2,3.0,2.764044943820225,5
3,1,0,1,0,1,2,3,1,1,0,0,3,5,0,15,3,2,2.40625,2.8125,5,2.632183908045977,2.5402298850574714,5
2,4,0,3,2,1,3,2,1,4,1,0,1,3,0,1,1,3,2.6341463414634148,2.207317073170732,12,2.292682926829268,2.7560975609756095,4
5,2,0,4,5,0,2,5,0,9,0,1,3,1,0,6,2,1,2.573170731707317,2.597560975609756,20,2.881720430107527,2.6774193548387095,3
6,4,0,3,2,0,2,3,0,2,5,0,1,3,1,9,3,4,2.5795454545454546,2.840909090909091,19,2.977272727272727,2.477272727272727,7
3,6,0,1,4,1,3,2,0,1,5,0,1,2,0,18,5,3,2.5795454545454546,2.875,25,3.182926829268293,3.1707317073170733,8
6,2,0,5,0,0,2,7,0,4,2,0,4,3,1,7,1,2,3.341463414634146,1.9634146341463414,22,2.4146341463414633,3.451219512195122,3
2,5,1,3,4,1,4,3,0,5,4,0,1,2,0,52,2,3,2.627906976744186,2.7790697674418605,13,2.5121951219512195,2.7195121951219514,5
4,2,1,5,4,1,1,7,0,4,1,0,3,2,0,15,3,2,2.40625,2.8125,10,2.573170731707317,3.1951219512195124,5
1,4,0,1,2,1,1,2,0,3,2,0,2,3,0,17,2,5,2.674157303370787,2.808988764044944,16,2.8380952380952382,2.3714285714285714,7
2,5,0,1,5,0,1,4,0,4,1,1,4,3,0,24,3,2,2.7346938775510203,2.989795918367347,8,2.617021276595745,2.3191489361702127,5
4,6,0,3,2,0,4,2,0,3,2,0,3,0,1,6,4,2,2.573170731707317,2.597560975609756,16,2.8380952380952382,2.3714285714285714,6
4,3,0,4,5,0,4,0,0,3,2,0,5,4,0,53,1,5,3.317073170731707,2.073170731707317,24,2.989795918367347,2.7346938775510203,6
0,1,0,0,2,0,5,3,0,4,1,1,3,0,0,10,1,2,3.1951219512195124,2.573170731707317,30,2.7717391304347827,2.4782608695652173,3
2,4,0,3,6,0,1,4,0,4,1,1,0,2,0,4,0,4,2.8536585365853657,2.6219512195121952,22,2.4146341463414633,3.451219512195122,4
3,1,0,2,3,1,1,3,1,3,0,0,4,5,0,52,3,4,2.627906976744186,2.7790697674418605,2,3.0,2.764044943820225,7
3,2,0,5,4,0,3,2,0,4,3,0,6,1,1,23,2,3,2.727272727272727,2.909090909090909,28,2.7804878048780486,2.8292682926829267,5
2,0,1,3,4,0,3,1,0,4,1,0,5,2,0,5,4,1,2.5402298850574714,2.632183908045977,3,2.9405940594059405,2.3069306930693068,5
3,0,0,4,0,0,3,0,0,1,4,0,1,2,1,26,3,2,2.5,2.682926829268293,8,2.617021276595745,2.3191489361702127,5
3,4,0,2,1,0,4,3,0,2,5,0,2,1,1,7,6,3,3.341463414634146,1.9634146341463414,20,2.881720430107527,2.6774193548387095,9
5,1,0,3,1,0,4,3,0,3,1,0,2,3,1,18,4,5,2.5795454545454546,2.875,1,2.207317073170732,2.6341463414634148,9
3,2,1,2,5,0,4,0,0,2,1,0,4,2,1,9,1,4,2.5795454545454546,2.840909090909091,14,3.0277777777777777,2.5277777777777777,5
1,4,0,7,3,0,5,2,0,4,3,1,3,4,0,21,3,2,2.768292682926829,2.6707317073170733,13,2.5121951219512195,2.7195121951219514,5
0,3,0,3,1,1,4,3,0,0,1,1,3,6,0,25,4,2,3.1707317073170733,3.182926829268293,1,2.207317073170732,2.6341463414634148,6
2,6,0,2,1,0,3,2,0,3,1,1,3,2,0,7,2,3,3.341463414634146,1.9634146341463414,30,2.7717391304347827,2.4782608695652173,5
4,2,1,1,2,1,4,1,1,3,2,0,2,5,0,26,2,3,2.5,2.682926829268293,24,2.989795918367347,2.7346938775510203,5
3,2,1,4,2,1,4,3,1,0,3,0,1,4,0,29,6,3,3.048780487804878,2.8780487804878048,22,2.4146341463414633,3.451219512195122,9
5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,15,2,3,2.40625,2.8125,3,2.9405940594059405,2.3069306930693068,5
1,2,0,2,5,0,9,1,0,4,1,1,5,3,0,5,2,4,2.5402298850574714,2.632183908045977,20,2.881720430107527,2.6774193548387095,6
1,4,1,2,3,1,1,6,1,1,5,1,2,4,0,21,2,5,2.768292682926829,2.6707317073170733,18,2.875,2.5795454545454546,7
4,1,1,2,1,0,2,1,1,2,3,1,3,2,1,16,4,1,2.3714285714285714,2.8380952380952382,17,2.808988764044944,2.674157303370787,5
1,2,0,2,3,0,2,4,0,1,3,0,2,4,0,53,5,1,3.317073170731707,2.073170731707317,13,2.5121951219512195,2.7195121951219514,6
3,5,0,4,1,0,3,5,0,3,4,1,4,1,1,6,1,2,2.573170731707317,2.597560975609756,15,2.8125,2.40625,3
4,2,0,4,3,1,6,2,0,5,1,0,6,3,0,14,4,3,2.5277777777777777,3.0277777777777777,12,2.292682926829268,2.7560975609756095,7
2,5,0,0,3,0,4,0,1,3,7,0,1,5,1,52,4,2,2.627906976744186,2.7790697674418605,8,2.617021276595745,2.3191489361702127,6
2,3,1,5,1,1,2,3,0,2,6,0,2,4,0,10,2,3,3.1951219512195124,2.573170731707317,9,2.840909090909091,2.5795454545454546,5
1,3,1,3,1,1,5,2,1,2,4,0,1,4,0,1,1,6,2.6341463414634148,2.207317073170732,5,2.632183908045977,2.5402298850574714,7
5,2,0,7,4,0,4,6,0,2,3,0,1,2,1,9,1,2,2.5795454545454546,2.840909090909091,25,3.182926829268293,3.1707317073170733,3
4,5,1,2,3,1,3,4,1,1,6,0,2,4,0,28,2,4,2.8292682926829267,2.7804878048780486,23,2.909090909090909,2.727272727272727,6
3,4,0,2,6,0,2,0,1,4,3,1,4,2,1,3,4,6,2.3069306930693068,2.9405940594059405,2,3.0,2.764044943820225,10
0,1,0,3,6,0,3,4,0,1,2,0,9,2,1,4,6,0,2.8536585365853657,2.6219512195121952,29,2.8780487804878048,3.048780487804878,6
2,1,0,5,2,0,2,3,0,4,3,0,3,5,1,52,1,2,2.627906976744186,2.7790697674418605,22,2.4146341463414633,3.451219512195122,3
3,2,1,0,4,0,3,6,1,5,4,0,2,1,1,30,2,4,2.4782608695652173,2.7717391304347827,19,2.977272727272727,2.477272727272727,6
2,4,0,6,2,0,1,2,1,5,1,0,4,6,0,21,3,1,2.768292682926829,2.6707317073170733,53,2.073170731707317,3.317073170731707,4
2,0,0,6,5,0,4,5,0,6,7,1,2,1,0,24,1,2,2.7346938775510203,2.989795918367347,15,2.8125,2.40625,3
2,0,0,0,4,0,2,3,1,0,8,0,4,1,0,13,4,5,2.7195121951219514,2.5121951219512195,6,2.597560975609756,2.573170731707317,9
3,2,1,2,1,0,2,6,0,1,3,0,4,2,0,10,3,4,3.1951219512195124,2.573170731707317,7,1.9634146341463414,3.341463414634146,7
1,5,0,3,5,1,0,4,0,7,8,1,2,3,1,4,4,2,2.8536585365853657,2.6219512195121952,14,3.0277777777777777,2.5277777777777777,6
4,3,0,0,1,1,4,0,1,3,4,0,5,3,0,20,1,2,2.6774193548387095,2.881720430107527,28,2.7804878048780486,2.8292682926829267,3
3,2,0,2,3,1,0,1,0,1,3,0,2,3,0,26,5,1,2.5,2.682926829268293,23,2.909090909090909,2.727272727272727,6
2,1,1,3,4,0,2,3,0,4,0,0,4,3,1,12,4,3,2.7560975609756095,2.292682926829268,9,2.840909090909091,2.5795454545454546,7
3,0,0,2,5,1,2,3,0,5,6,0,4,1,1,29,5,3,3.048780487804878,2.8780487804878048,17,2.808988764044944,2.674157303370787,8
5,3,1,3,6,1,0,3,0,4,1,0,3,1,0,2,2,1,2.764044943820225,3.0,5,2.632183908045977,2.5402298850574714,3
1,3,0,4,3,0,3,2,0,0,3,1,2,5,0,8,4,3,2.3191489361702127,2.617021276595745,25,3.182926829268293,3.1707317073170733,7
2,3,0,0,1,1,2,3,0,1,4,1,1,0,1,7,2,4,3.341463414634146,1.9634146341463414,3,2.9405940594059405,2.3069306930693068,6
3,5,0,6,4,0,0,3,0,5,1,0,1,3,0,52,2,4,2.627906976744186,2.7790697674418605,18,2.875,2.5795454545454546,6
5,2,0,3,4,1,1,6,1,2,3,1,3,2,0,22,0,3,3.451219512195122,2.4146341463414633,28,2.7804878048780486,2.8292682926829267,3
1,4,0,3,4,1,2,5,0,6,1,1,6,3,0,14,0,1,2.5277777777777777,3.0277777777777777,6,2.597560975609756,2.573170731707317,1
2,3,0,5,7,0,3,4,0,3,5,1,3,4,0,19,3,2,2.477272727272727,2.977272727272727,16,2.8380952380952382,2.3714285714285714,5
0,5,0,1,3,0,4,6,0,4,1,0,5,2,1,26,4,3,2.5,2.682926829268293,15,2.8125,2.40625,7
3,1,1,3,2,0,1,0,1,3,5,0,3,2,1,20,3,2,2.6774193548387095,2.881720430107527,18,2.875,2.5795454545454546,5
3,2,1,4,5,0,0,3,1,2,6,1,2,3,0,21,3,0,2.768292682926829,2.6707317073170733,24,2.989795918367347,2.7346938775510203,3
0,1,0,3,1,0,3,4,0,1,4,0,2,5,0,23,3,2,2.727272727272727,2.909090909090909,53,2.073170731707317,3.317073170731707,5
5,3,0,2,1,1,1,2,1,2,5,1,2,1,0,10,4,3,3.1951219512195124,2.573170731707317,2,3.0,2.764044943820225,7
3,5,0,4,2,1,1,5,0,2,6,1,5,2,0,13,6,2,2.7195121951219514,2.5121951219512195,9,2.840909090909091,2.5795454545454546,8
2,1,0,2,3,0,1,2,0,4,3,0,5,2,1,28,0,3,2.8292682926829267,2.7804878048780486,1,2.207317073170732,2.6341463414634148,3
3,2,0,2,3,0,0,3,1,2,1,0,4,0,0,6,2,3,2.573170731707317,2.597560975609756,12,2.292682926829268,2.7560975609756095,5
3,2,0,1,4,0,4,3,1,4,2,1,2,1,1,30,1,2,2.4782608695652173,2.7717391304347827,22,2.4146341463414633,3.451219512195122,3
1,3,1,3,2,0,2,1,0,2,3,1,4,3,0,8,3,2,2.3191489361702127,2.617021276595745,7,1.9634146341463414,3.341463414634146,5
1,4,0,4,3,0,3,4,0,2,4,0,7,1,1,17,3,2,2.674157303370787,2.808988764044944,52,2.7790697674418605,2.627906976744186,5
3,2,1,2,3,0,0,1,1,2,1,0,2,4,0,7,3,2,3.341463414634146,1.9634146341463414,12,2.292682926829268,2.7560975609756095,5
5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,19,5,2,2.477272727272727,2.977272727272727,24,2.989795918367347,2.7346938775510203,7
2,1,1,3,5,0,3,1,0,4,3,1,1,6,0,25,5,2,3.1707317073170733,3.182926829268293,16,2.8380952380952382,2.3714285714285714,7
6,3,0,2,3,1,2,4,0,6,3,0,5,0,0,6,3,1,2.573170731707317,2.597560975609756,2,3.0,2.764044943820225,4
2,5,0,2,1,0,5,2,0,6,1,0,0,2,0,20,1,4,2.6774193548387095,2.881720430107527,53,2.073170731707317,3.317073170731707,5
2,4,0,0,3,0,4,1,0,2,4,0,2,7,1,29,2,3,3.048780487804878,2.8780487804878048,5,2.632183908045977,2.5402298850574714,5
